"ASIGN_VALDYTOJAS","TIEKEJAS","POZYMIS","PROGRAMA","FIN_SALTINIS","SAMATA","SASKAITOS_NR","SASKAITOS_DATA","VALIUTA","SASKAITOS_SUMA","APMOKETA","APMOKETA_IKI_EIN_METU","APMOKETA_I_KETV","APMOKETA_II_KETV","APMOKETA_III_KETV","APMOKETA_IV_KETV","PASTABA","SUT_NR_FVAS","SUT_NR_AVILYS","ITRAUK_SUMA","PAR_DATA","PAR_NR"
"188710061","SKUČAS, ŠARŪNAS","Tarybos narys","16010101","01","1000002","AV2015/316","2015-06-30T00:00","EUR",583.23,0,0,0,0,0,0,,"-","-",,,
"188710061","SKUČAS, ŠARŪNAS","Tarybos narys","16010101","01","1000002","AV2016/224","2016-06-30T00:00","EUR",863.21,0,0,0,0,0,0,,"-","-",,,
"188710061","SEIKALIS, TOMAS","Tarybos narys","208010102","01","1000002","AV1-90/35-09.2020","2020-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","SEIKALIS, TOMAS","Tarybos narys","208010102","01","1000002","921-50/22","2022-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","KAŠĖTAITĖ, JUSTINA","Tarybos narys","16010101","01","1000002","AV2018/185","2018-03-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","KAŠĖTAITĖ, JUSTINA","Tarybos narys","16010101","01","1000002","AV1-90/14-12.2018","2018-12-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","KUOLYS, DARIUS","Tarybos narys","16010101","01","1000002","AV2017/96","2017-03-31T00:00","EUR",174,0,0,0,0,0,0,,"-","-",,,
"188710061","KUOLYS, DARIUS","Tarybos narys","16010101","01","1000002","AV1-90/18-03.2019","2019-03-29T00:00","EUR",185.81,0,0,0,0,0,0,,"-","-",,,
"188710061","KUOLYS, DARIUS","Tarybos narys","16010101","01","1000002","AV2016/326","2016-09-30T00:00","EUR",409.3,0,0,0,0,0,0,,"-","-",,,
"188710061","KUOLYS, DARIUS","Tarybos narys","16010101","01","1000002","AV2019DU","2019-04-23T00:00","EUR",231.1,0,0,0,0,0,0,,"-","-",,,
"188710061","GNEUŠEV, DMITRIJ","Tarybos narys","16010101","01","1000002","AV2015/403","2015-09-30T00:00","EUR",892.91,0,0,0,0,0,0,,"-","-",,,
"188710061","JURGUTIS, VINCAS","Tarybos narys","16010101","01","1000002","AV2015/370","2015-09-30T00:00","EUR",241.47,0,0,0,0,0,0,,"-","-",,,
"188710061","JURGUTIS, VINCAS","Tarybos narys","16010101","01","1000002","AV2016/75","2016-03-31T00:00","EUR",882.96,0,0,0,0,0,0,,"-","-",,,
"188710061","KATINAS, ANDRIUS","Tarybos narys","16010101","01","1000002","AV2015/296","2015-06-30T00:00","EUR",667,0,0,0,0,0,0,,"-","-",,,
"188710061","KATINAS, ANDRIUS","Tarybos narys","16010101","01","1000002","AV1-90/15-03.2019","2019-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","KATINAS, ANDRIUS","Tarybos narys","16010101","01","1000002","AV1-90/15-06.2018","2018-06-29T00:00","EUR",894.38,0,0,0,0,0,0,,"-","-",,,
"188710061","KATINAS, ANDRIUS","Tarybos narys","208010102","01","1000002","921-74/21","2021-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","KATINAS, ANDRIUS","Tarybos narys","208010102","01","1000002","921-21/22","2021-12-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","KATINAS, ANDRIUS","Tarybos narys","208010102","01","1000002","921-157/22","2022-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","KONTRIMIENĖ, AUKSĖ","Tarybos narys","16010101","01","1000002","AV2015/297","2015-06-30T00:00","EUR",162.18,0,0,0,0,0,0,,"-","-",,,
"188710061","KONTRIMIENĖ, AUKSĖ","Tarybos narys","16010101","01","1000002","AV2016/79","2016-03-31T00:00","EUR",732.15,0,0,0,0,0,0,,"-","-",,,
"188710061","KONTRIMIENĖ, AUKSĖ","Tarybos narys","16010101","01","1000002","AV2016/205","2016-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","KONTRIMIENĖ, AUKSĖ","Tarybos narys","16010101","01","1000002","AV2015/468","2015-12-10T00:00","EUR",896.5,0,0,0,0,0,0,,"-","-",,,
"188710061","KONTRIMIENĖ, AUKSĖ","Tarybos narys","16010101","01","1000002","AV1-90/16-09.2018","2018-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ČAPLIKAS, ALGIS","Tarybos narys","16010101","01","1000002","AV2016/315","2016-09-30T00:00","EUR",892.23,0,0,0,0,0,0,,"-","-",,,
"188710061","ČAPLIKAS, ALGIS","Tarybos narys","16010101","01","1000002","AV2016/441","2016-12-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","TUMELIS, SKIRMANTAS","Tarybos narys","16010101","01","1000002","AV2015/325","2015-06-30T00:00","EUR",104.6,0,0,0,0,0,0,,"-","-",,,
"188710061","TUMELIS, SKIRMANTAS","Tarybos narys","16010101","01","1000002","AV2016/103","2016-03-31T00:00","EUR",172.63,0,0,0,0,0,0,,"-","-",,,
"188710061","TUMELIS, SKIRMANTAS","Tarybos narys","16010101","01","1000002","AV1-90/41-06.2020","2020-06-30T00:00","EUR",522.98,0,0,0,0,0,0,,"-","-",,,
"188710061","TUMELIS, SKIRMANTAS","Tarybos narys","208010102","01","1000002","921-35/23","2022-12-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","MITALAS, VYTAUTAS","Tarybos narys","16010101","01","1000002","AV2015/491","2015-12-31T00:00","EUR",704.61,0,0,0,0,0,0,,"-","-",,,
"188710061","MITALAS, VYTAUTAS","Tarybos narys","16010101","01","1000002","AV2015/381","2015-09-30T00:00","EUR",890.84,0,0,0,0,0,0,,"-","-",,,
"188710061","MITALAS, VYTAUTAS","Tarybos narys","16010101","01","1000002","AV2016/213","2016-06-30T00:00","EUR",839.94,0,0,0,0,0,0,,"-","-",,,
"188710061","MITALAS, VYTAUTAS","Tarybos narys","16010101","01","1000002","AV2018/194","2018-03-30T00:00","EUR",791.67,0,0,0,0,0,0,,"-","-",,,
"188710061","MITALAS, VYTAUTAS","Tarybos narys","16010101","01","1000002","AV24-22/19","2019-06-20T00:00","EUR",315,0,0,0,0,0,0,,"-","-",,,
"188710061","MITALAS, VYTAUTAS","Tarybos narys","16010101","01","1000002","AV1-90/49-06.2019","2019-06-27T00:00","EUR",367.86,0,0,0,0,0,0,,"-","-",,,
"188710061","MITALAS, VYTAUTAS","Tarybos narys","208010102","01","1000002","AV1-90/49-12.1.2019","2019-12-31T00:00","EUR",608.41,0,0,0,0,0,0,,"-","-",,,
"188710061","MITALAS, VYTAUTAS","Tarybos narys","16030101","01","1000012","AV2019/200R","2019-11-30T00:00","EUR",2.5,0,0,0,0,0,0,,"-","-",,,
"188710061","MITALAS, VYTAUTAS","Tarybos narys","208030101","01","1000012","BANKMOK-05","2020-05-29T00:00","EUR",2.5,0,0,0,0,0,0,,"-","-",,,
"188710061","MITALAS, VYTAUTAS","Tarybos narys","208010102","01","1000002","AV1-90/49-06.2020","2020-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","MITALAS, VYTAUTAS","Tarybos narys","208030101","01","1000012","20201130","2020-11-30T00:00","EUR",192.2,0,0,0,0,0,0,,"-","-",,,
"188710061","CYTACKA, RENATA","Tarybos narys","16010101","01","1000002","AV2015/287","2015-06-30T00:00","EUR",656.45,0,0,0,0,0,0,,"-","-",,,
"188710061","CYTACKA, RENATA","Tarybos narys","16010101","01","1000002","AV2017/77","2017-03-28T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","CYTACKA, RENATA","Tarybos narys","16010101","01","1000002","AV1-90/7-03.2019","2019-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","CYTACKA, RENATA","Tarybos narys","16010101","01","1000002","AV2016/314","2016-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","CYTACKA, RENATA","Tarybos narys","16010101","01","1000002","AV2016/437","2016-12-21T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","CYTACKA, RENATA","Tarybos narys","16010101","01","1000002","AV1-90/7-06.2018","2018-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","CYTACKA, RENATA","Tarybos narys","208010102","01","1000002","AV1-90/4-12.2020","2020-12-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠVENTICKIENĖ, ALDONA","Tarybos narys","16010101","01","1000002","AV1-90/41-09.2018","2018-09-28T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","IMBRASAS, AUDRONIS","Tarybos narys","16010101","01","1000002","AV2017/89","2017-03-31T00:00","EUR",107.38,0,0,0,0,0,0,,"-","-",,,
"188710061","IMBRASAS, AUDRONIS","Tarybos narys","16010101","01","1000002","AV24-15/18","2018-04-18T00:00","EUR",146.49,0,0,0,0,0,0,,"-","-",,,
"188710061","IMBRASAS, AUDRONIS","Tarybos narys","16010101","01","1000002","AV1-90/10-09.2020","2020-09-30T00:00","EUR",439.11,0,0,0,0,0,0,,"-","-",,,
"188710061","IMBRASAS, AUDRONIS","Tarybos narys","208010102","01","1000002","921-36/22","2021-12-31T00:00","EUR",672.23,0,0,0,0,0,0,,"-","-",,,
"188710061","KUKARĖNAS, VAIDAS","Tarybos narys","16010101","01","1000002","AV1-90/17-12.2018","2018-12-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","MALDEIKIENĖ, AUŠRA","Tarybos narys","16010101","01","1000002","AV2016/402","2016-11-11T00:00","EUR",379.86,0,0,0,0,0,0,,"-","-",,,
"188710061","STOŠKUS, LIUTAURAS","Tarybos narys","16010101","01","1000002","AV2016/460","2016-12-30T00:00","EUR",472.34,0,0,0,0,0,0,,"-","-",,,
"188710061","STOŠKUS, LIUTAURAS","Tarybos narys","16010101","01","1000002","AV2017/113","2017-03-31T00:00","EUR",652.85,0,0,0,0,0,0,,"-","-",,,
"188710061","STOŠKUS, LIUTAURAS","Tarybos narys","16010101","01","1000002","AV2017/398","2017-09-29T00:00","EUR",518.95,0,0,0,0,0,0,,"-","-",,,
"188710061","OLEKAS, JUOZAS","Tarybos narys","16010101","01","1000002","AV2016/89","2016-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","OLEKAS, JUOZAS","Tarybos narys","16010101","01","1000002","AV2017/259","2017-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","OLEKAS, JUOZAS","Tarybos narys","16010101","01","1000002","AV2018/197","2018-03-30T00:00","EUR",898.87,0,0,0,0,0,0,,"-","-",,,
"188710061","OLEKAS, JUOZAS","Tarybos narys","16010101","01","1000002","AV1-90/28-06.2018","2018-06-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","OLEKAS, JUOZAS","Tarybos narys","16010101","01","1000002","AV2019DU","2019-04-23T00:00","EUR",180.16,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIKŠTA, ARŪNAS","Tarybos narys","16010101","01","1000002","AV2015/510","2015-12-31T00:00","EUR",93.85,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIKŠTA, ARŪNAS","Tarybos narys","16010101","01","1000002","AV2015/319","2015-06-30T00:00","EUR",667,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","16010101","01","1000002","AV2015/364","2015-09-30T00:00","EUR",892.91,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","16010101","01","1000002","AV2015/478","2015-12-31T00:00","EUR",872.07,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","16010101","01","1000001","AV42-90/19","2019-05-09T00:00","EUR",369.4,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","16010101","01","1000001","AV42-190/19","2019-11-04T00:00","EUR",363.4,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","16030101","01","1000012","AV2019/186R","2019-10-31T00:00","EUR",236.5,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208030101","01","1000012","AV2020/226R","2020-01-31T00:00","EUR",188.3,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208030101","01","1000012","BANKMOK-01","2020-01-31T00:00","EUR",2.5,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208030101","01","1000012","BANKMOK-3","2020-03-31T00:00","EUR",2.5,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208030101","01","1000012","BANKMOK-05","2020-05-29T00:00","EUR",2.5,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208030101","01","1000012","AV2020/1987R","2020-12-31T00:00","EUR",250.06,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208030101","01","1000012","A89-197/21","2021-03-31T00:00","EUR",209.03,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208030101","01","1000012","A89-1244/22","2022-07-29T00:00","EUR",500,0,0,0,0,0,0,,"-","-",,,
"188710061","BUŽINSKAS, ADOMAS","Tarybos narys","208010102","01","1000118","A89-1826/22","2022-11-21T00:00","EUR",215.44,0,0,0,0,0,0,,"-","-",,,
"188710061","HAROLD, MARK ADAM","Tarybos narys","16010101","01","1000002","AV2016-09","2016-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","SEKMOKAS, ARVYDAS","Tarybos narys","16010101","01","1000002","AV2015/314","2015-06-30T00:00","EUR",491.4,0,0,0,0,0,0,,"-","-",,,
"188710061","SEKMOKAS, ARVYDAS","Tarybos narys","16010101","01","1000002","AV2015/465","2015-12-01T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","SEKMOKAS, ARVYDAS","Tarybos narys","16010101","01","1000002","AV2016/154","2016-06-02T00:00","EUR",79.5,0,0,0,0,0,0,,"-","-",,,
"188710061","SEKMOKAS, ARVYDAS","Tarybos narys","16010101","01","1000002","AV1-90/33-03.2019","2019-03-31T00:00","EUR",744.44,0,0,0,0,0,0,,"-","-",,,
"188710061","POŠEVECKAJA, ROMUALDA","Tarybos narys","16010101","01","1000002","AV2017/391","2017-09-29T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","POŠEVECKAJA, ROMUALDA","Tarybos narys","208010102","01","1000002","20210527","2021-05-27T00:00","EUR",77.42,0,0,0,0,0,0,,"-","-",,,
"188710061","MUKSINOV, RAFAEL","Tarybos narys","16010101","01","1000002","AV1-90/26-12.2018","2018-12-31T00:00","EUR",894.88,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","BANKMOK2","2019-02-12T00:00","EUR",5,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2017/35","2017-02-21T00:00","EUR",103.92,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2017/36","2017-02-22T00:00","EUR",15.16,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16010101","01","1000002","AV2017/44","2017-03-10T00:00","EUR",87,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2015/350","2015-09-03T00:00","EUR",21.71,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2015/349","2015-09-03T00:00","EUR",12.5,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2015/442","2015-11-13T00:00","EUR",26.14,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2017/17","2017-01-11T00:00","EUR",66.1,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2016/124","2016-04-25T00:00","EUR",22,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2016/185","2016-06-13T00:00","EUR",22,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2016/187","2016-06-17T00:00","EUR",32.95,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2017/354","2017-09-05T00:00","EUR",5.14,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2017/360","2017-09-29T00:00","EUR",189.92,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2017/143","2017-04-12T00:00","EUR",71.5,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2016/434","2016-12-12T00:00","EUR",198.6,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2017/148","2017-04-27T00:00","EUR",29.55,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2017/473","2017-10-03T00:00","EUR",9,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2017/476","2017-10-09T00:00","EUR",14,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2017/481","2017-10-18T00:00","EUR",5.58,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16010101","01","1000002","AV2017-09.1","2017-09-29T00:00","EUR",44,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2017/537","2017-11-10T00:00","EUR",15,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV-20180403MF","2018-04-03T00:00","EUR",16.9,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2018/33","2018-01-29T00:00","EUR",481.8,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV2018/30","2018-01-11T00:00","EUR",19.32,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16010101","01","1000002","AV24-29/18","2018-06-25T00:00","EUR",66,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16010101","01","1000002","AV24-23/18","2018-05-18T00:00","EUR",110,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV-20180716MF","2018-07-16T00:00","EUR",1148.85,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV-20190814MF","2019-08-14T00:00","EUR",40,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","208030101","01","1000063","AV20200630MF","2020-06-30T00:00","EUR",18.5,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","16030101","01","1000063","AV20201030MF","2020-10-30T00:00","EUR",52.15,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","208030101","01","1000063","AV20200831MF","2020-08-31T00:00","EUR",1096.5,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","208030101","01","1000063","A89-327/21","2021-05-31T00:00","EUR",935.36,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","208030101","01","1000063","A89-672/21","2021-09-30T00:00","EUR",1585.04,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","208010102","01","1000002","A89-647/21","2021-09-27T00:00","EUR",60,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","208030101","01","1000063","A89-204/22","2022-02-28T00:00","EUR",1623.95,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","208030101","01","1000063","A89-587/22","2022-04-29T00:00","EUR",1523.98,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","208010102","01","1000002","A89-842/22","2022-06-03T00:00","EUR",484.07,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","208030101","01","1000063","A89-867/22","2022-05-31T00:00","EUR",3427.02,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","208030101","01","1000063","A89-1303/22","2022-07-29T00:00","EUR",820.6,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","208030101","01","1000063","A89-1821/22","2022-11-08T00:00","EUR",234.78,0,0,0,0,0,0,,"-","-",,,
"188710061","ŠIMAŠIUS, REMIGIJUS","Tarybos narys","208010102","01","1000002","A89-1884/22","2022-11-19T00:00","EUR",307.5,0,0,0,0,0,0,,"-","-",,,
"188710061","KVEDARAVIČIUS, LINAS","Tarybos narys","16030101","01","1000012","AV20190329R","2019-03-29T00:00","EUR",26.2,0,0,0,0,0,0,,"-","-",,,
"188710061","KVEDARAVIČIUS, LINAS","Tarybos narys","16030101","01","1000012","AV2017/184","2017-05-10T00:00","EUR",30.33,0,0,0,0,0,0,,"-","-",,,
"188710061","KVEDARAVIČIUS, LINAS","Tarybos narys","16010101","01","1000002","AV2017/597","2017-12-22T00:00","EUR",79.83,0,0,0,0,0,0,,"-","-",,,
"188710061","KVEDARAVIČIUS, LINAS","Tarybos narys","16010101","01","1000002","AV1-90/47-12.2018","2018-12-06T00:00","EUR",217.67,0,0,0,0,0,0,,"-","-",,,
"188710061","KVEDARAVIČIUS, LINAS","Tarybos narys","208010102","01","1000002","921-58/21","2021-05-13T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","KVEDARAVIČIUS, LINAS","Tarybos narys","208010102","01","1000002","921-9/21","2021-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","KVEDARAVIČIUS, LINAS","Tarybos narys","16030101","01","1000012","20190515/1","2019-05-15T00:00","EUR",90.97,0,0,0,0,0,0,,"-","-",,,
"188710061","GUOBĖ, BRIGITA","Tarybos narys","208010102","01","1000002","AV1-90/11-12.2020","2020-12-31T00:00","EUR",430,0,0,0,0,0,0,,"-","-",,,
"188710061","BEKINTIENĖ, DANUTĖ","Tarybos narys","16010101","01","1000002","AV2016/468","2016-12-31T00:00","EUR",380,0,0,0,0,0,0,,"-","-",,,
"188710061","BEKINTIENĖ, DANUTĖ","Tarybos narys","16010101","01","1000002","AV2017/624","2017-12-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","MINDAUGAS MAČERNIS","Tarybos narys","16010101","01","1000002","AV1-90/22-06.2018","2018-06-29T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","VELIČKA, DOMININKAS","Tarybos narys","208010102","01","1000002","921-118/21","2021-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","VELIČKA, DOMININKAS","Tarybos narys","208010102","01","1000002","921-176/21","2021-12-27T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","OŠMIANSKIENĖ, MONIKA		","Tarybos narys","208010102","01","1000002","AV1-90/27-03.2020","2020-03-31T00:00","EUR",828.37,0,0,0,0,0,0,,"-","-",,,
"188710061","ANDRIULYTĖ, AGNĖ","Tarybos narys","208010102","01","1000002","AV1-90/46-06.2020","2020-06-30T00:00","EUR",862.83,0,0,0,0,0,0,,"-","-",,,
"188710061","ANDRIULYTĖ, AGNĖ","Tarybos narys","208010102","01","1000002","921-56/21","2021-03-31T00:00","EUR",381.4,0,0,0,0,0,0,,"-","-",,,
"188710061","RIMKUTĖ, DEIMANTĖ","Tarybos narys","16010101","01","1000002","AV1-90/31-12.2019","2019-12-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","RIMKUTĖ, DEIMANTĖ","Tarybos narys","208010102","01","1000002","921-42/23","2022-12-30T00:00","EUR",852.34,0,0,0,0,0,0,,"-","-",,,
"188710061","JAUNIUS, GEDIMINAS","Tarybos narys","208010102","01","1000002","A89-726/21","2021-10-04T00:00","EUR",422.95,0,0,0,0,0,0,,"-","-",,,
"188710061","JAUNIUS, GEDIMINAS","Tarybos narys","208010102","01","1000002","A89-1642/22","2022-10-20T00:00","EUR",23.02,0,0,0,0,0,0,,"-","-",,,
"188710061","MEIŽELYTĖ, DONALDA		","Tarybos narys","208030101","01","1000012","A89-13/22","2021-12-31T00:00","EUR",2.5,0,0,0,0,0,0,,"-","-",,,
"188710061","MEIŽELYTĖ, DONALDA		","Tarybos narys","208030101","01","1000012","A89-502/22","2022-04-29T00:00","EUR",2.5,0,0,0,0,0,0,,"-","-",,,
"188710061","NENĖNĖ, DILETA","Tarybos narys","16010101","01","1000002","AV1-90/25-06.2019","2019-06-30T00:00","EUR",595.07,0,0,0,0,0,0,,"-","-",,,
"188710061","NENĖNĖ, DILETA","Tarybos narys","208010102","01","1000002","921-36/21","2021-03-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","RASKEVIČIUS, TOMAS VYTAUTAS		","Tarybos narys","16010101","01","1000002","AV1-90/30-09.2019","2019-09-30T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
"188710061","VAISBRODAS, RENALDAS		","Tarybos narys","208010102","01","1000002","20200115","2020-02-25T00:00","EUR",300,0,0,0,0,0,0,,"-","-",,,
"188710061","KRUKAUSKIENĖ, GODA","Tarybos narys","16010101","01","1000002","AV1-90/20-12.2019","2019-12-31T00:00","EUR",900,0,0,0,0,0,0,,"-","-",,,
