"SASKAITOS_METAI","KREDITORIUS","KREDITORIAUS_NR","SUTARTIES_NR","SASKAITOS_DATA","SASKAITOS_NR","DK_DATA","TERMS_DATE","TREMINAS","VALIUTA","INVOICE_TYPE_LOOKUP_CODE","FIN_SALTINIS","PRIEMONE","SAMATA","EKON_KLAS","ASIGNAV_VALDYTOJAS","ASIGN_VALD_APRASAS","EILUTES_SUMA","APMOKETA_SUMA","SKOLOS_SUMA","SKOLOS_SUMA_ES","DEPARTAMENTAS"
"2022","UAB ""EGTO Energija""","305563991","A62-488/22","2022-12-31T00:00","EG0052199","2022-12-31T00:00","2022-12-31T00:00","Nedelsiant","EUR","STANDARD","01","208040102","8000012","2.2.1.1.1.30.K.","188710061","Savivaldybės administracija",1184.48,64.68,1119.8,,"Administracija EUR"
"2022","Elektrum Lietuva, UAB","301506046",,"2022-12-31T00:00","ELE Nr. 393153127621","2022-12-31T00:00","2022-12-31T00:00","20 dienų","EUR","STANDARD","20","202020501","6000610","2.2.1.1.1.20.2.","188710061","Savivaldybės administracija",2414.33,0,2414.33,,"BĮ Vilniaus miesto socialinės paramos centras EUR"
"2022","Elektrum Lietuva, UAB","301506046",,"2022-12-31T00:00","ELE Nr. 393397783865","2022-12-31T00:00","2022-12-31T00:00","20 dienų","EUR","STANDARD","20","202020501","6000610","2.2.1.1.1.20.2.","188710061","Savivaldybės administracija",1520.52,0,1520.52,,"BĮ Vilniaus miesto socialinės paramos centras EUR"
"2022","Elektrum Lietuva, UAB","301506046",,"2022-12-31T00:00","ELE Nr. 487876409995","2022-12-31T00:00","2022-12-31T00:00","Nedelsiant","EUR","STANDARD","20","202020501","6000550","2.2.1.1.1.20.2.","188710061","Savivaldybės administracija",1162.51,0,1162.51,,"BĮ dienos centras ""Šviesa"" EUR"
"2022","EMSI UAB","120643955",,"2022-12-31T00:00","EOO Nr. 4260381","2022-12-31T00:00","2022-12-31T00:00","Nedelsiant","EUR","STANDARD","01","202020401","6000470","2.2.1.1.1.6.","188710061","Savivaldybės administracija",1542.11,0,1542.11,,"BĮ Vilniaus miesto socialinės paramos centras EUR"
"2022","ESO, AB (Energijos skirstymo operatorius, AB)","304151376",,"2022-12-31T00:00","ESO22P124247","2022-12-31T00:00","2022-12-31T00:00","Nedelsiant","EUR","STANDARD","13","20503012401","3001837","2.2.1.1.1.12.","188710061","Savivaldybės administracija",143.14,123.97,19.17,,"Administracija EUR"
"2022","ESO, AB (Energijos skirstymo operatorius, AB)","304151376",,"2022-12-31T00:00","ESO22P124247","2022-12-31T00:00","2022-12-31T00:00","Nedelsiant","EUR","STANDARD","13","20503012401","3001837","2.2.1.1.1.12.","188710061","Savivaldybės administracija",30.06,26.03,4.03,,"Administracija EUR"
"2022","ESO, AB (Energijos skirstymo operatorius, AB)","304151376",,"2022-12-31T00:00","ESO22P124262","2022-12-31T00:00","2022-12-31T00:00","Nedelsiant","EUR","STANDARD","13","20503012401","3001837","2.2.1.1.1.12.","188710061","Savivaldybės administracija",143.14,123.97,19.17,,"Administracija EUR"
"2022","ESO, AB (Energijos skirstymo operatorius, AB)","304151376",,"2022-12-31T00:00","ESO22P124262","2022-12-31T00:00","2022-12-31T00:00","Nedelsiant","EUR","STANDARD","13","20503012401","3001837","2.2.1.1.1.12.","188710061","Savivaldybės administracija",30.06,26.03,4.03,,"Administracija EUR"
"2022","Teleoptima, UAB","182933680",,"2022-12-31T00:00","ETGPS 0000481","2022-12-31T00:00","2022-12-31T00:00","Nedelsiant","EUR","STANDARD","20","202020501","6000570","2.2.1.1.1.30.K.","188710061","Savivaldybės administracija",21.78,0,21.78,,"BĮ Valakampių socialinių paslaugų namai EUR"
"2022","Fortevento, UAB","302327313",,"2022-12-31T00:00","FV011737","2022-12-31T00:00","2022-12-31T00:00","Nedelsiant","EUR","STANDARD","20","202020501","6000610","2.2.1.1.1.21.","188710061","Savivaldybės administracija",2337.42,0,2337.42,,"BĮ Vilniaus miesto socialinės paramos centras EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036896","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","61","207060111","3000655","2.2.1.1.1.12.","188710061","Savivaldybės administracija",20099.41,0,20099.41,,"Administracija EUR"
"2022","Grinda, UAB","120153047",,"2022-12-31T00:00","GAO0036896","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","00","0000000000","0000000","0000000000000000","0000000","Nedetalizuojama",4220.88,0,4220.88,,"Administracija EUR"
"2022","Grinda, UAB","120153047",,"2022-12-31T00:00","GAO0036896","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","00","0000000000","0000000","0000000000000000","0000000","Nedetalizuojama",-4220.88,0,-4220.88,,"Administracija EUR"
"2022","VMI prie LRFM","188659752",,"2022-12-31T00:00","GAO0036896PVM","2022-12-31T00:00","2022-12-31T00:00","Nedelsiant","EUR","STANDARD","61","207060111","3000655","2.2.1.1.1.12.","188710061","Savivaldybės administracija",4220.88,0,4220.88,,"Administracija EUR"
"2022","Grinda, UAB","120153047",,"2022-12-31T00:00","GAO0036897","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","00","0000000000","0000000","0000000000000000","0000000","Nedetalizuojama",-11816.96,0,-11816.96,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036897","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","61","207060111","3000655","2.2.1.1.1.12.","188710061","Savivaldybės administracija",56271.25,0,56271.25,,"Administracija EUR"
"2022","Grinda, UAB","120153047",,"2022-12-31T00:00","GAO0036897","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","00","0000000000","0000000","0000000000000000","0000000","Nedetalizuojama",11816.96,0,11816.96,,"Administracija EUR"
"2022","VMI prie LRFM","188659752",,"2022-12-31T00:00","GAO0036897PVM","2022-12-31T00:00","2022-12-31T00:00","Nedelsiant","EUR","STANDARD","61","207060111","3000655","2.2.1.1.1.12.","188710061","Savivaldybės administracija",11816.96,0,11816.96,,"Administracija EUR"
"2022","Grinda, UAB","120153047",,"2022-12-31T00:00","GAO0036900/1","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","00","0000000000","0000000","0000000000000000","0000000","Nedetalizuojama",3229.05,0,3229.05,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036900/1","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","13","20708010101","3001431","2.2.1.1.1.12.","188710061","Savivaldybės administracija",15376.45,0,15376.45,,"Administracija EUR"
"2022","Grinda, UAB","120153047",,"2022-12-31T00:00","GAO0036900/1","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","00","0000000000","0000000","0000000000000000","0000000","Nedetalizuojama",-3229.05,0,-3229.05,,"Administracija EUR"
"2022","VMI prie LRFM","188659752",,"2022-12-31T00:00","GAO0036900PVM","2022-12-31T00:00","2022-12-31T00:00","Nedelsiant","EUR","STANDARD","13","20708010101","3001431","2.2.1.1.1.12.","188710061","Savivaldybės administracija",3229.05,0,3229.05,,"Administracija EUR"
"2022","Grinda, UAB","120153047",,"2022-12-31T00:00","GAO0036905","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","00","0000000000","0000000","0000000000000000","0000000","Nedetalizuojama",390.78,0,390.78,,"Administracija EUR"
"2022","Grinda, UAB","120153047",,"2022-12-31T00:00","GAO0036905","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","00","0000000000","0000000","0000000000000000","0000000","Nedetalizuojama",-390.78,0,-390.78,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036905","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","61","207060111","3000655","2.2.1.1.1.12.","188710061","Savivaldybės administracija",1860.87,0,1860.87,,"Administracija EUR"
"2022","VMI prie LRFM","188659752",,"2022-12-31T00:00","GAO0036905PVM","2022-12-31T00:00","2022-12-31T00:00","Nedelsiant","EUR","STANDARD","61","207060111","3000655","2.2.1.1.1.12.","188710061","Savivaldybės administracija",390.78,0,390.78,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036907","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",74.17,0,74.17,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036907","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",15.58,0,15.58,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036908","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",15.58,0,15.58,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036908","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",74.17,0,74.17,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036909","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",15.58,0,15.58,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036909","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",74.17,0,74.17,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036910","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",74.17,0,74.17,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036910","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",15.58,0,15.58,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036911","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",74.17,0,74.17,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036911","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",15.58,0,15.58,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036913","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",15.58,0,15.58,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036913","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",74.17,0,74.17,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036914","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",74.17,0,74.17,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036914","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",15.58,0,15.58,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036915","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","61","207060103","3000664","2.2.1.1.1.12.","188710061","Savivaldybės administracija",74.17,0,74.17,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036915","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","61","207060103","3000664","2.2.1.1.1.12.","188710061","Savivaldybės administracija",15.58,0,15.58,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036916","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",31.15,0,31.15,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036916","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",148.34,0,148.34,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036919","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",651.03,0,651.03,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036919","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",136.72,0,136.72,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036920","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","207060108","2000011","2.2.1.1.1.12.","188710061","Savivaldybės administracija",77.88,0,77.88,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036920","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","207060108","2000011","2.2.1.1.1.12.","188710061","Savivaldybės administracija",370.85,0,370.85,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036921","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",224.97,0,224.97,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036921","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",1071.3,0,1071.3,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036922","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",619.43,0,619.43,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036922","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","209020201","3000680","2.2.1.1.1.12.","188710061","Savivaldybės administracija",2949.66,0,2949.66,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036923","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","61","207060103","3000664","2.2.1.1.1.12.","188710061","Savivaldybės administracija",646.75,0,646.75,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036923","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","61","207060103","3000664","2.2.1.1.1.12.","188710061","Savivaldybės administracija",135.82,0,135.82,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036966","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","207060107","3000820","2.2.1.1.1.12.","188710061","Savivaldybės administracija",29092.41,0,29092.41,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036966","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","207060107","3000820","2.2.1.1.1.12.","188710061","Savivaldybės administracija",6109.41,0,6109.41,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036967","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","61","207060101","3000635","2.2.1.1.1.12.","188710061","Savivaldybės administracija",7754.32,0,7754.32,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036967","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","61","207060101","3000635","2.2.1.1.1.12.","188710061","Savivaldybės administracija",36925.34,0,36925.34,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036976","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","207060103","3000676","2.2.1.1.1.12.","188710061","Savivaldybės administracija",43926.3,0,43926.3,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036976","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","207060103","3000676","2.2.1.1.1.12.","188710061","Savivaldybės administracija",9224.52,0,9224.52,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036977","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","207060103","3000676","2.2.1.1.1.12.","188710061","Savivaldybės administracija",1077.68,0,1077.68,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036977","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","207060103","3000676","2.2.1.1.1.12.","188710061","Savivaldybės administracija",5131.83,0,5131.83,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036978","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","207060103","3000676","2.2.1.1.1.12.","188710061","Savivaldybės administracija",20751.77,0,20751.77,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036978","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","01","207060103","3000676","2.2.1.1.1.12.","188710061","Savivaldybės administracija",4357.87,0,4357.87,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036979/1","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","61","207060101","3000635","2.2.1.1.1.12.","188710061","Savivaldybės administracija",362.06,0,362.06,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036979/1","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","61","207060101","3000635","2.2.1.1.1.12.","188710061","Savivaldybės administracija",1724.1,0,1724.1,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036980","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","61","207060111","3000655","2.2.1.1.1.12.","188710061","Savivaldybės administracija",5705.56,0,5705.56,,"Administracija EUR"
"2022","Grinda, UAB","120153047","29-621/18(1.2.16-TD2)","2022-12-31T00:00","GAO0036980","2022-12-31T00:00","2022-12-31T00:00","30 dienų","EUR","STANDARD","61","207060111","3000655","2.2.1.1.1.12.","188710061","Savivaldybės administracija",27169.32,0,27169.32,,"Administracija EUR"
